thesis_table_ids,run_key,run_id,campaign,method_id,method_display_vi,family,scenario,ratio,variant,execution_profile,status,destination,config_path,config_sha256,dataset_path,dataset_sha256,holdout_path,holdout_sha256,run_manifest_path,run_manifest_sha256,training_metadata_path,training_metadata_sha256,generated_payloads_path,generated_payloads_sha256,quality_metrics_path,quality_metrics_sha256,rf_metrics_path,rf_metrics_sha256,waf_source_row_start_inclusive,waf_source_row_end_exclusive,waf_source_row_count,empty_payload_count,waf_source_csv_sha256,waf_probe_join_rule
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|D|R50|BASE,phase2b__gan__boolean__D__R50,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/D/R50/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/D/R50/attack_train.csv,f2c4043d04514f6e39dbe6a2a03a3b57e560a004e84d86e5deb0faccafb032a9,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R50/BASE/run_manifest.json,af0f2e7b750bd0d74e3f87dac9f882f5aebda0c158696245a356d4b281b744ad,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R50/BASE/training_metadata.json,b64dc96a19dd02c88ae9187ce21a5125d1c3a7c0e899abed0e4271d4601177fa,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R50/BASE/generated_payloads.csv,8de9d91788e3a3631dd1d575582362d3452d090370386185ca247e18fd004b18,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R50/BASE/quality_metrics.json,dc24c96f6dd8c9ab8bbc9dc6ddcd27b638ce05008fe4a3d75e825ba86d922de6,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/R50/BASE/rf_metrics.json,c8afd5dea73f1e652fa4b006a1a1402a2167b2f8389fff6ac956e46b69213928,310200,310700,500,0,8de9d91788e3a3631dd1d575582362d3452d090370386185ca247e18fd004b18,source_row >= 310200 and source_row < 310700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|D|Rfull|BASE,phase2b__gan__boolean__D__Rfull,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,D,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/D/Rfull/attack_train.csv,06c8d7a932838956ae98762dd0ddfb9360110a3c5510afc44d800c454c39bb5f,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE/run_manifest.json,c451ad1e27fde44a2fc29c90f76acfa9a1df40a592a88ba86104b728fbab9dc7,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE/training_metadata.json,f05158b62c22da8afffa4671acc626789a04b609b5828e6e3ad71fe37a6d9493,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE/generated_payloads.csv,700bca018a368d139b145a9b58551e0dc419ab47280fe4210ae94ee613865d5a,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE/quality_metrics.json,6a948e2f3d961babad83a7b72fe44a8c0e8bd09d0eb2915621551514b4d8eac9,final_result_info/phase2b_ratio_search_medium/gan/boolean/D/Rfull/BASE/rf_metrics.json,8c5b9f3cf503fdd5ab0137c1cc87d00da3d56a0f7c9519acdd1c8d9e9b5ec2ee,311200,311700,500,0,700bca018a368d139b145a9b58551e0dc419ab47280fe4210ae94ee613865d5a,source_row >= 311200 and source_row < 311700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|R100|BASE,phase2b__gan__boolean__E__R100,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,100,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/R100/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/R100/attack_train.csv,e937e31e5ab6af77d32ff09675c99371db2d8fb0b034486fe1935da5a5562f2d,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R100/BASE/run_manifest.json,8cc53529e7b3beab0e517fa834eb0d64bed8b41feb190ec3063f3f3d726ec5ac,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R100/BASE/training_metadata.json,a155a0f51691d12129113804658ba542d246788b3d13698b9d9948790635c6a7,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R100/BASE/generated_payloads.csv,885b892f57bbf92d5bb900b9e0adfce9f051583fc0fc33c4a91dba2d6edd8371,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R100/BASE/quality_metrics.json,e00df6f76e003586477c7c9ad6203dc8706387e6af4154364b467bc5ff162cd3,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R100/BASE/rf_metrics.json,c880d57668fa90eff24b6341202357b45745639c4f5118f5e7ccb57312f8bda4,312200,312700,500,0,885b892f57bbf92d5bb900b9e0adfce9f051583fc0fc33c4a91dba2d6edd8371,source_row >= 312200 and source_row < 312700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|R10|BASE,phase2b__gan__boolean__E__R10,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,10,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/R10/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/R10/attack_train.csv,ae7424e130964af3572b8e042000a7bc4e4495cfa288d28d962af51b82fb7784,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R10/BASE/run_manifest.json,e2bec10f73849c89b0ffa4b51233d5be4471e064722b1d657cc70feed62e488c,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R10/BASE/training_metadata.json,87327d7e3c646780b7176e6f5dd77317bb369a3efe500871524afd337d66926d,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R10/BASE/generated_payloads.csv,9898114ee5a2eb435d222eaa7ec3734d2cb4d9c61073551c7d729a1e4a28f2a3,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R10/BASE/quality_metrics.json,00bda4183e03887a1fab3bafcffa5c398aec0aaf5ca50cce5e93852190d2bd20,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R10/BASE/rf_metrics.json,48a10c6f767a53803e7f7d1885a8d623619a2a5414775dc5c57fa0884e1f4aad,311700,312200,500,0,9898114ee5a2eb435d222eaa7ec3734d2cb4d9c61073551c7d729a1e4a28f2a3,source_row >= 311700 and source_row < 312200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|R200|BASE,phase2b__gan__boolean__E__R200,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,200,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/R200/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/R200/attack_train.csv,98461a3edc5e249c8d0c415d677cab944ee339576ba8512423bef1417f01c47b,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R200/BASE/run_manifest.json,731e547adf6821b24a478a64aead1bbb1d9b07ae0fcc398d37dd27f37eecae27,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R200/BASE/training_metadata.json,2d38eebde733534ef98b1142550551788ea9ac16fb8dc4036e4ec2eb0238029f,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R200/BASE/generated_payloads.csv,89e99d92169f0ea730d21391114fc615151b6900c3e87e233cc9df35c37bd080,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R200/BASE/quality_metrics.json,9689793df8d038b5b5618c274865dd18506fe38737795dd37e14ac64e8e21ca1,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R200/BASE/rf_metrics.json,a365343ff30b1d22d457e23bfa5b9a197eaa08853db90df4df869fdf159473bf,313200,313700,500,0,89e99d92169f0ea730d21391114fc615151b6900c3e87e233cc9df35c37bd080,source_row >= 313200 and source_row < 313700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|R20|BASE,phase2b__gan__boolean__E__R20,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,20,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/R20/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/R20/attack_train.csv,975485d9d6ed4e3178e1ed931ded6c17b7293cbf055f504727927a56a3bef523,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R20/BASE/run_manifest.json,477e630e14ba852d064ef11e973daeff15aa916e1919b902c31c7f3e310d0c91,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R20/BASE/training_metadata.json,57d1c2f4ac9a5f455212e44a5cea249eb294bab86e14e54224d4e3de37109e77,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R20/BASE/generated_payloads.csv,a0916c379d5c1b0af3444223c7365580e7454785515d2a24ba844a4d6542b0b5,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R20/BASE/quality_metrics.json,5c7919e3f5a606217bdbe3df171e336df4af7245ae29686711bd04c5b1871cd9,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R20/BASE/rf_metrics.json,41cf9091082863a68bc4ca0acc66f9a28cab60c2199d68fe346bbf7e7a17dfc1,312700,313200,500,0,a0916c379d5c1b0af3444223c7365580e7454785515d2a24ba844a4d6542b0b5,source_row >= 312700 and source_row < 313200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|R500|BASE,phase2b__gan__boolean__E__R500,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,500,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/R500/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/R500/attack_train.csv,9bf252ade2b2c36e000c52a6ddb6d8cca656e7cad51d590845821c2f824173a2,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/run_manifest.json,f23bfab9ef88239eaba9432195fe4de34728cfcb555b1e84532e4fdb46b821de,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/training_metadata.json,48288b219aa3d0e26e74f5fab15db0e69d1c3c7314fafb7c2bc0dee162d858a0,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/generated_payloads.csv,e6a06c609239039825b51074993a475daf9b61243e778cc5e22ff148f73591e9,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/quality_metrics.json,5608018f23ad11925d456a777c2a76eb0ca0beb8b5a3910617be9a1eb29b4bde,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R500/BASE/rf_metrics.json,dc117856b5e3623f564304868e078e9cac012aeb9fbe669d780eecdfe32ef530,314200,314700,500,0,e6a06c609239039825b51074993a475daf9b61243e778cc5e22ff148f73591e9,source_row >= 314200 and source_row < 314700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|R50|BASE,phase2b__gan__boolean__E__R50,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/R50/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/R50/attack_train.csv,32d6bf04400d433a8010eed014e5671c8b0c0c2b6daad6efdffa2f5e0359985d,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/run_manifest.json,d43e0718a52a2949061ede326b80d6a22ed2ec7add15c8e2d019522692e35b3a,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/training_metadata.json,98fee8bc536ce181fd11d63fecd6c989913b9aef2b532f647fe40115d4d02c63,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/generated_payloads.csv,e04b2f34cbee97f664cc814873d53d585b1d7c0d6e9fa95e90c4b37dd74a06b2,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/quality_metrics.json,f5621f9c9912166f4d80faeaa30544c0b112f7dd7871b7bfd74db2f06eca3781,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/R50/BASE/rf_metrics.json,ace110fa1c0caad3dcd86c9d75027360c0e65d12573dea7558336a6d32af2a6c,313700,314200,500,0,e04b2f34cbee97f664cc814873d53d585b1d7c0d6e9fa95e90c4b37dd74a06b2,source_row >= 313700 and source_row < 314200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|boolean|E|Rfull|BASE,phase2b__gan__boolean__E__Rfull,phase2b_ratio_search_medium,gan,Vanilla GAN,boolean,E,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/boolean/E/Rfull/attack_train.csv,06c8d7a932838956ae98762dd0ddfb9360110a3c5510afc44d800c454c39bb5f,data/prepared/splits/boolean_holdout.csv,f5e852eff35e7e3320fa2224148e98c5e19fc1af59842890484e2c3f69e603db,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/run_manifest.json,6b4b2a6be01faf823404100e94f6209cd64c74a2e738121825d7b7aa26cd944b,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/training_metadata.json,81a0b0bfd6378bccc26db7dc374131312efa5be58babbe16301a1359a92cf2e7,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/generated_payloads.csv,700bca018a368d139b145a9b58551e0dc419ab47280fe4210ae94ee613865d5a,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/quality_metrics.json,c4e40c8cbdc18cc4341227200bf76957c359486d4ae5fd1ab4aa837cdee55634,final_result_info/phase2b_ratio_search_medium/gan/boolean/E/Rfull/BASE/rf_metrics.json,8c5b9f3cf503fdd5ab0137c1cc87d00da3d56a0f7c9519acdd1c8d9e9b5ec2ee,314700,315200,500,0,700bca018a368d139b145a9b58551e0dc419ab47280fe4210ae94ee613865d5a,source_row >= 314700 and source_row < 315200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|error|B|R100|BASE,phase2b__gan__error__B__R100,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,100,BASE,medium,completed,phase2b_ratio_search_medium/gan/error/B/R100/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/error/B/R100/attack_train.csv,a0937b91e133ae0fad70d8dd6f35ac1014e57cfc72a6ac69b94709a715631d40,data/prepared/splits/error_holdout.csv,9a8a6ae49976f90ff02ac0c6a1897983a2897dbfcf5f62742a19410b783d5cbf,final_result_info/phase2b_ratio_search_medium/gan/error/B/R100/BASE/run_manifest.json,15b06694071555ac402b081c633d53b1088db2ca4e5fa980a601a2f7f0a0a0ce,final_result_info/phase2b_ratio_search_medium/gan/error/B/R100/BASE/training_metadata.json,bac34bd832774e1d76b7df71b24ea5111d0d2de2e55b8ccaadc79bc93f596d2a,final_result_info/phase2b_ratio_search_medium/gan/error/B/R100/BASE/generated_payloads.csv,dca52d27a3158f26bcb198f1b0d7964b2760270bef786d49ca8abc855e3786a1,final_result_info/phase2b_ratio_search_medium/gan/error/B/R100/BASE/quality_metrics.json,19acb0b73738d1afc7608807b1b213c1a1b38335adf5a3711fcb02545b4e52d6,final_result_info/phase2b_ratio_search_medium/gan/error/B/R100/BASE/rf_metrics.json,6e958a5eeec22632495463376533487b6c89f4d8e7c3b674645e0ff9e85254ea,315200,315700,500,0,dca52d27a3158f26bcb198f1b0d7964b2760270bef786d49ca8abc855e3786a1,source_row >= 315200 and source_row < 315700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|error|B|R200|BASE,phase2b__gan__error__B__R200,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,200,BASE,medium,completed,phase2b_ratio_search_medium/gan/error/B/R200/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/error/B/R200/attack_train.csv,59daff6c2689a0ce5550718468bb8c79273db30dd6ab51e6e23f5d48062c7bc2,data/prepared/splits/error_holdout.csv,9a8a6ae49976f90ff02ac0c6a1897983a2897dbfcf5f62742a19410b783d5cbf,final_result_info/phase2b_ratio_search_medium/gan/error/B/R200/BASE/run_manifest.json,2dd471730d29bd08bb3851dade8c0d88c1a394e5cdd6305a09e2438020185984,final_result_info/phase2b_ratio_search_medium/gan/error/B/R200/BASE/training_metadata.json,6aecacdc27ddfe9b290efefd66b85de1c7be6f582cdbb2beaa2eeb89680c5b63,final_result_info/phase2b_ratio_search_medium/gan/error/B/R200/BASE/generated_payloads.csv,1c6fc441d39a05bab3256e56ff44d7da414f349b15eb3f070200b63d93661d3b,final_result_info/phase2b_ratio_search_medium/gan/error/B/R200/BASE/quality_metrics.json,d40d54110ac728eaaf03e8217940e26c6f3edcec11d29b383281d349110cc4a7,final_result_info/phase2b_ratio_search_medium/gan/error/B/R200/BASE/rf_metrics.json,114db8cef7b83c7e0b77685c18436acba4555747909f282e6d95657249589381,316200,316700,500,0,1c6fc441d39a05bab3256e56ff44d7da414f349b15eb3f070200b63d93661d3b,source_row >= 316200 and source_row < 316700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|error|B|R20|BASE,phase2b__gan__error__B__R20,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,20,BASE,medium,completed,phase2b_ratio_search_medium/gan/error/B/R20/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/error/B/R20/attack_train.csv,88cfd44d290af702ce058192c98bb7940f7e34844c1d7966f7455d2661e4f5b7,data/prepared/splits/error_holdout.csv,9a8a6ae49976f90ff02ac0c6a1897983a2897dbfcf5f62742a19410b783d5cbf,final_result_info/phase2b_ratio_search_medium/gan/error/B/R20/BASE/run_manifest.json,be40fd8f0bc0420d2266ec7f8b2e967051cfd0821703bc2516ef6a65926f46a6,final_result_info/phase2b_ratio_search_medium/gan/error/B/R20/BASE/training_metadata.json,4011afd150c7711868eebbb48cc810aafd3232cda8592ceec932b39f6a846781,final_result_info/phase2b_ratio_search_medium/gan/error/B/R20/BASE/generated_payloads.csv,03a0bb6d195da543d6e2e076c1ac329f8d3768cfe77998a3947b49a281a55bbc,final_result_info/phase2b_ratio_search_medium/gan/error/B/R20/BASE/quality_metrics.json,ce3438f33615e8761aaa004a9f3702f4de7553f84aa35293655fa4fdc0ba9281,final_result_info/phase2b_ratio_search_medium/gan/error/B/R20/BASE/rf_metrics.json,e754943959f98880c21408aac9c7916a5e5d05f4d58ae470539b292e7e0710a2,315700,316200,500,0,03a0bb6d195da543d6e2e076c1ac329f8d3768cfe77998a3947b49a281a55bbc,source_row >= 315700 and source_row < 316200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|error|B|R500|BASE,phase2b__gan__error__B__R500,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,500,BASE,medium,completed,phase2b_ratio_search_medium/gan/error/B/R500/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/error/B/R500/attack_train.csv,8a1f98d39a9c8322a59ba2ebe5e689d9e0eb6a4518dd2eccf8e886d5f8df37bb,data/prepared/splits/error_holdout.csv,9a8a6ae49976f90ff02ac0c6a1897983a2897dbfcf5f62742a19410b783d5cbf,final_result_info/phase2b_ratio_search_medium/gan/error/B/R500/BASE/run_manifest.json,86c3dbad8509a31b892afdec760680e0cff205a471db5ad6aeec852bd7ba4a3a,final_result_info/phase2b_ratio_search_medium/gan/error/B/R500/BASE/training_metadata.json,31770052101c199cee5101692090052bbf715592f67f39e8b531cbee8bdb8e25,final_result_info/phase2b_ratio_search_medium/gan/error/B/R500/BASE/generated_payloads.csv,545a3ab33a33f0d2dfcf32ce51bfb796f28017c891f57dd59761cd788dbf43d0,final_result_info/phase2b_ratio_search_medium/gan/error/B/R500/BASE/quality_metrics.json,1413a830e071c21134336d57654524439e6a2e832e82e4645be0f62fe3f02340,final_result_info/phase2b_ratio_search_medium/gan/error/B/R500/BASE/rf_metrics.json,c815cf5872b2c0499d38f13aa3919b098f71733105f2e46105ac5d4436c2dae3,317200,317700,500,0,545a3ab33a33f0d2dfcf32ce51bfb796f28017c891f57dd59761cd788dbf43d0,source_row >= 317200 and source_row < 317700
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|error|B|R50|BASE,phase2b__gan__error__B__R50,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,50,BASE,medium,completed,phase2b_ratio_search_medium/gan/error/B/R50/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/error/B/R50/attack_train.csv,b70c894670cfca910fc8144d2af9b41f0c9876d375cbe07cf7b42226dd1ade83,data/prepared/splits/error_holdout.csv,9a8a6ae49976f90ff02ac0c6a1897983a2897dbfcf5f62742a19410b783d5cbf,final_result_info/phase2b_ratio_search_medium/gan/error/B/R50/BASE/run_manifest.json,7919dcb3af50f19fad824c7c6b76b7c2ab3054c1caa15455eb90223f9fb9fc41,final_result_info/phase2b_ratio_search_medium/gan/error/B/R50/BASE/training_metadata.json,4bb97a464afe9b5a73cda815418b0db02672a609a9975a2af42a9a8055cde756,final_result_info/phase2b_ratio_search_medium/gan/error/B/R50/BASE/generated_payloads.csv,db65f2ac2997e04996bec330a6e6a6b9d7ca656930540ac87bd24afe73de95ff,final_result_info/phase2b_ratio_search_medium/gan/error/B/R50/BASE/quality_metrics.json,a89e0db273a1dad4e5cc7c57226d6a224546759701aa77edc698e993d15cda7d,final_result_info/phase2b_ratio_search_medium/gan/error/B/R50/BASE/rf_metrics.json,a5a43b5e1d62a30e0e8d41fb402c85c2797d3cbfa9812543ded2c72a745075b0,316700,317200,500,0,db65f2ac2997e04996bec330a6e6a6b9d7ca656930540ac87bd24afe73de95ff,source_row >= 316700 and source_row < 317200
Bảng 3.5;Bảng 3.9;Bảng 3.10;Bảng 3.13;Bảng 3.19;Hình 3.12,phase2b_ratio_search_medium|gan|error|B|Rfull|BASE,phase2b__gan__error__B__Rfull,phase2b_ratio_search_medium,gan,Vanilla GAN,error,B,full,BASE,medium,completed,phase2b_ratio_search_medium/gan/error/B/Rfull/BASE,/content/colab_configs/experiment_phase2b_smote_gan_ctgan_cpu.yaml,d594fe13a1b4e183e4d162a6f24b7d2c5ddc30a6b4911b93749b9f8d4cbf619a,data/prepared/phase2b/error/B/Rfull/attack_train.csv,e28869a7b57829c2de9f1ea2c3f8f91f616f5c695215d9bed702e549fdcd653b,data/prepared/splits/error_holdout.csv,9a8a6ae49976f90ff02ac0c6a1897983a2897dbfcf5f62742a19410b783d5cbf,final_result_info/phase2b_ratio_search_medium/gan/error/B/Rfull/BASE/run_manifest.json,aa20c8eb58a90dd984c7447cb8d24aad147d49456a9fd0e005fdcff6f073c5e1,final_result_info/phase2b_ratio_search_medium/gan/error/B/Rfull/BASE/training_metadata.json,ac8df8f0d81a0dab82b057789762050cb01a70d433c1fdbbb0c3d7499e1add10,final_result_info/phase2b_ratio_search_medium/gan/error/B/Rfull/BASE/generated_payloads.csv,c74d9b546e28abb751876603fa03bd39795faf9bec3f3a0e768cdddc4ee2e765,final_result_info/phase2b_ratio_search_medium/gan/error/B/Rfull/BASE/quality_metrics.json,17d97932b9e55c7e5198dc4e975e5a4b6a7125a5aa2c813b43afce1291d57f52,final_result_info/phase2b_ratio_search_medium/gan/error/B/Rfull/BASE/rf_metrics.json,f8fe9d256b2e58d2800ce6c9fdcaa54200bd0c4297b7eb5098f99d663307192b,317700,318200,500,0,c74d9b546e28abb751876603fa03bd39795faf9bec3f3a0e768cdddc4ee2e765,source_row >= 317700 and source_row < 318200
