relative_path,size_bytes,sha256
phase2a/ctgan/error/F/R50/generated_payloads.csv,55215,a43e2da89499a7f728b84f7a11cbecda836b90ea01f34e8db824d9322e61a2ec
phase2a/ctgan/error/F/R50/generated_payloads.txt,39230,424769a75ef0f37687207a90736668e05c339dca860a7927388518600ae8cff1
phase2a/ctgan/error/F/R50/generator.pt,995787,66a131a34c6a6c5f259843d57352cd9f12da943679c79a6d293fb32a8e154eae
phase2a/ctgan/error/F/R50/logs/quality.log,2687,3c1038fb27cfb621adf84a338f715be80193ea24b87cadd9d7dd6d2ca9a8fe50
phase2a/ctgan/error/F/R50/logs/rf.log,142,02dc5a6c66fdba160930ff219e3792a4bda1f488474e7601c29f05ed8f9c09cd
phase2a/ctgan/error/F/R50/logs/train.log,5304,80bf0c709819b051ff47ed2fdca7545c254da176296563ee76bcf406696d9a3e
phase2a/ctgan/error/F/R50/quality_metrics.json,2686,a5d3a08cc463bc0ae732c27bfce36c09b05bdb25354739efb63787eb5e10700e
phase2a/ctgan/error/F/R50/rf_metrics.json,1252,a87fba0ecb6ea3b0aee3e514ad38bba07fa735327071fd13be83e0d5886a8ff4
phase2a/ctgan/error/F/R50/run_manifest.json,2765,b8ccf7751df46025d9bb86192cadfacc816020c88d37d95919c037451a434857
phase2a/ctgan/error/F/R50/training_history.csv,1047,7d50739272c350f65a66ecefd04b9585afef0d8d969f6e7a9065d07ae54682af
phase2a/ctgan/error/F/R50/training_metadata.json,646,f12ebde7b600b347b614fa1790558c5c5ee82c19d7e9626b0f1ab444a7840526
phase2a/ctgan/time/A/R50/critic.pt,1844937,5d774b6b4a0d9af13688bf49b65369b3024645c7ee1b8ddb39a327cfece5d17a
phase2a/ctgan/time/A/R50/generated_feature_vectors.csv,44768,7326e674c9de13aae0d1b56344a3606c3c50fbffaf7c053eb1b10caaba06e54f
phase2a/ctgan/time/A/R50/generated_payloads.csv,30757,02c4050b91d323ea85bb70f2e145f844aa4a6fd902e41e3c19bf50073e16ace2
phase2a/ctgan/time/A/R50/generated_payloads.txt,15260,4adb8c3c0559147681e7ad0359adc62203d496483155cd8fa0f877c19b299d3b
phase2a/ctgan/time/A/R50/generator.pt,982987,803190ddcfc33735b94475c776557488aee7f75846c6c67025708fba88af8586
phase2a/ctgan/time/A/R50/logs/quality.log,2689,7f883a4b17cf3abd4baffc45abaa93232c13a3374d00658a2ffec1daacccf73b
phase2a/ctgan/time/A/R50/logs/rf.log,141,27b429c716ed6c9c0522662ed5204f42feb506e7be7bb5016960ef4f4c511a33
phase2a/ctgan/time/A/R50/logs/train.log,5303,4296c08e50b65aa1d66cc5c7fac93a6448ac75d7db6f79cbe9aaa17db4abf8ea
phase2a/ctgan/time/A/R50/quality_metrics.json,2688,618ca09b56306031eb3e89a7abe1e8d55eab2cb5c2181143fbaf86758a822844
phase2a/ctgan/time/A/R50/rf_metrics.json,1371,dc883806be7e3ce440170f96e3ff0f6d66c7784735c7f931ae20e14565ed042b
phase2a/ctgan/time/A/R50/run_manifest.json,2749,dd611f24b9c22f08218f2fa672392ead8d37fc85ba5b47e30dfa4ba19515d975
phase2a/ctgan/time/A/R50/training_history.csv,1051,117b3ee06df3d69ee7955e03150908452fa5009103810c13bfdf51040a09bad3
phase2a/ctgan/time/A/R50/training_metadata.json,642,057b57ffeaa99a5d94b02296db0812a918b2c0afb6268bd7b7a6c0b21ff2fa0f
phase2a/ctgan/time/B/R50/critic.pt,1701577,8306b23f1921138819b4be2caff6fa71fda91261598b212ba947d921053c4787
phase2a/ctgan/time/B/R50/generated_feature_vectors.csv,43991,e898df76c93de770d20ea8e8643fe0e21680bc8d4536a0a7a2c9d6b6b8cd1424
phase2a/ctgan/time/B/R50/generated_payloads.csv,23595,0f62f641a05031d27aed67077b3804d113dedc178db0315ad69c15f0c3cb45b9
phase2a/ctgan/time/B/R50/generated_payloads.txt,8151,e41b93cc608d81e15f748d4012158d19359114f012337a69dbaa7bf66a2b5acb
phase2a/ctgan/time/B/R50/generator.pt,947147,d40312d5171e5025ffa3f0d951dba11a8f0af83d3fd1f74881880794c211cd82
phase2a/ctgan/time/B/R50/logs/quality.log,2721,a66792a6513809f41afdf6e5182d99fa4e2d72e13a79219612fbdbda7c0934b9
phase2a/ctgan/time/B/R50/logs/rf.log,141,d71ccfbf385fa9ba81cbfa33cb8a80de8ed746daa3f08b83aa0c18390dc541c5
phase2a/ctgan/time/B/R50/logs/train.log,4571,d2a3e1e76d2d12ed1422827bc9c8dff2de50e60f8887fc50742488c94969ba80
phase2a/ctgan/time/B/R50/quality_metrics.json,2720,a4bbb040ad6b6bfc8ffd2466baabd173df12e9a833fad472491d64946ac72c72
phase2a/ctgan/time/B/R50/rf_metrics.json,1392,f4e190632aabeff0c21f64ace69c5157527898f6d57f2450183abc4ad26b705f
phase2a/ctgan/time/B/R50/run_manifest.json,2749,7465709066a7bb0c10dc6cdd0268d12954d18aebda03e16d51d66522c1ed101e
phase2a/ctgan/time/B/R50/training_history.csv,1052,4a3192bbb1a1792397f14e4f0074f6c9f71276f24a606df23dd855453ad002fa
phase2a/ctgan/time/B/R50/training_metadata.json,642,0daa2e0cf0482f9a72168bfe24c536bb08566d6462b303850142be6d74b6bc72
phase2a/ctgan/time/C/R50/critic.pt,1824457,1614cd10b1e1c15bf71824f4c166fd24d081baad824f988c14ccf7a4efaa2368
phase2a/ctgan/time/C/R50/generated_feature_vectors.csv,44846,f279a1a0b042719fe836d558e3095561c448c30fa1dcc88d907b2f175ae5cd70
phase2a/ctgan/time/C/R50/generated_payloads.csv,30409,566301e3411e94eec0766b8f160390fb216425a0c028add9edee2eb5580886de
phase2a/ctgan/time/C/R50/generated_payloads.txt,14875,50639a26656232461c0ac09499a9a1b1153eccee83819de5175f9454d2dab7c3
phase2a/ctgan/time/C/R50/generator.pt,977867,b4f832c4e9318459373c4d6806cbd34c08e014276a8e8c2545b8c9a50eebe99b
phase2a/ctgan/time/C/R50/logs/quality.log,2723,cb4be6b9788df37e332d8f5d661200c0cbcdabe3d4e7d78d89ac2f26f285d3f4
phase2a/ctgan/time/C/R50/logs/rf.log,141,0bf659de2a6b48894737584998dd9f11bac3fce3c726e15faa64343105000d2a
phase2a/ctgan/time/C/R50/logs/train.log,4815,3299fe9bd02b26ce85da3067d6affe88970b2565213bcf3a1a6504f7144a3ef1
phase2a/ctgan/time/C/R50/quality_metrics.json,2722,3e0ca8614639e5b6606f32f8d190d02f52769041aaf92fd9f87c2e11b3b91842
phase2a/ctgan/time/C/R50/rf_metrics.json,1392,1a8c5ba48eaa4717586c9be655a687681156b58bd31c830d1db774a5160672d4
phase2a/ctgan/time/C/R50/run_manifest.json,2749,252692b842d4a3decd047f676fde802a9f4cfa033fe3dc05b8a0693b3dd275db
phase2a/ctgan/time/C/R50/training_history.csv,1060,571904f2c4c0b29076296e1f5e3d47eb8c36bbfe5808adef7ee15b83c72bb3d8
phase2a/ctgan/time/C/R50/training_metadata.json,642,df5937f648b43fc2934f322da3901490b5d897b5c2a12547a17786b4e114d4b7
phase2a/ctgan/time/D/R50/critic.pt,1803977,a3cba95f1ef4d534dae6710c1099a9519cb3cf2ebfe576e187bc5f2005127a87
phase2a/ctgan/time/D/R50/generated_feature_vectors.csv,44716,a9b1199aab39506b043a06ceafe61b42d6a6dc992167ac87ff455c020341f6de
phase2a/ctgan/time/D/R50/generated_payloads.csv,30934,1f63055a314436ec24d5a10dd24708a23c677b296b4cca733ef302ffb1512aaf
phase2a/ctgan/time/D/R50/generated_payloads.txt,15362,e885e0de636e81d14d95406bfe23b24fffbfbe2325403b7e7e2656ebe923b047
phase2a/ctgan/time/D/R50/generator.pt,972747,39fab0b3b10ce86a2fac3707605eb66dd69dff4304763470136b81a10ca632f3
phase2a/ctgan/time/D/R50/logs/quality.log,2717,c7cda440c37d191f78fd74e434959f9f6e7cfffe04dcdf6ebc56ccd48c4409dc
phase2a/ctgan/time/D/R50/logs/rf.log,141,132a3f5e221e6b5d5b6c15806f6ce9be92c628f80fd9542f38b53374036a4cea
phase2a/ctgan/time/D/R50/logs/train.log,4815,25a637580e58f40ff1d30abc2af86e440de088f118955692f34296e4c85a9e19
phase2a/ctgan/time/D/R50/quality_metrics.json,2716,39bf8839dc190021eec61bb10f89fd0533d0e8d10f0743769ed43859ded41e7f
phase2a/ctgan/time/D/R50/rf_metrics.json,1397,e6344403a2fac4482ed019b68daa96373f14f91c1bca10bbe2480d968225eb66
phase2a/ctgan/time/D/R50/run_manifest.json,2749,babcfd2b81fa48733b515e364d9eeddd5dd0b13f155055e84339cbdea9b8947b
phase2a/ctgan/time/D/R50/training_history.csv,1050,6259482b13c0b5eff5893b01107ed6a121dc27f806a5a12748fe4c1b8512330d
phase2a/ctgan/time/D/R50/training_metadata.json,642,f6e90484e61e8de1b4c64226aed5671e45c387b2470cc78e9fdae4982ace1e21
phase2a/ctgan/time/E/R50/critic.pt,1824457,85432cd5c366098154ff830247adf8d4d5a6230461043c7bf0314e8f3d17f6ae
phase2a/ctgan/time/E/R50/generated_feature_vectors.csv,44952,348f38a5f0201e71b607e7560db83b5912d1977ba49d718c1edc3dd4a35377b8
phase2a/ctgan/time/E/R50/generated_payloads.csv,31194,d6d15ea1f50385e147dfabf467a9bfaf05d59c68e4ecdf48c99b954545029cf8
phase2a/ctgan/time/E/R50/generated_payloads.txt,15653,b191abda57b75c78bc37c21a9b70b98f294b3084a720e39344db8df3ba15e64d
phase2a/ctgan/time/E/R50/generator.pt,977867,e8cf2edaf70923b5be9dbd350530e030009ee5f319ab378e28da3776704cc122
phase2a/ctgan/time/E/R50/logs/quality.log,2690,d254be47a1416d9c1f87c9ec37e5a5b93df79bd9461209c18693c065746cee9b
phase2a/ctgan/time/E/R50/logs/rf.log,141,106e80ea86c87b36e379d62a45c83403bda5d07b2e0fe17527cf9859bf73638c
phase2a/ctgan/time/E/R50/logs/train.log,5303,598fcb10f548c5b82dc7762ea1a37b1dc1c9c8e9af6054bde99c6d9526004f67
phase2a/ctgan/time/E/R50/quality_metrics.json,2689,2b467ce4ed9498b1b34f5213d1b234a2c4bd4e16c94c346e30ea8890b05c1c4c
phase2a/ctgan/time/E/R50/rf_metrics.json,1317,0d4d05fc2d819e3cd5e8bd34c1ea95400cab6f04d32d60d4ffd7283842176dd3
phase2a/ctgan/time/E/R50/run_manifest.json,2749,ffb1bcf732d31b655f82cd53664361166b88797fc66b7c5fa3a5c9e314bd6784
phase2a/ctgan/time/E/R50/training_history.csv,1052,52552d1ece35da1b9f2e71399ee801848126478cfb4e2d28d04f9081d8f58fac
phase2a/ctgan/time/E/R50/training_metadata.json,642,176cf334c4c1ff97a6a29be9f6f2d365689f61d279f01a7c7e82be1bf4ac3cb6
phase2a/ctgan/time/F/R50/critic.pt,1803977,582e2fbb29780e7e17224cd3e2697bc33567beac1d089f1b91fe2ecc5c2234a9
phase2a/ctgan/time/F/R50/generated_feature_vectors.csv,44306,2c7d47a43b48b3c5706073ade3b97e1a975b2cdf780d86df471e3fc989be9e50
phase2a/ctgan/time/F/R50/generated_payloads.csv,29777,ad36c84ad4c17b2d45840afacc15485fb4a9b3b681d7be6624abfca3c956ba24
phase2a/ctgan/time/F/R50/generated_payloads.txt,14254,cff6c5f1d07d743baff736d6f07800561687b68d1a0fcce514da223e983cdae1
phase2a/ctgan/time/F/R50/generator.pt,972747,c7fe54e8481be95174a4cb9eaf10a7d56bc18863a0d219dca98f745b283bf6f6
phase2a/ctgan/time/F/R50/logs/quality.log,2696,a333149e2ee4dd86897f61e751d4d869107455ed6ed8139ac63d3c92ca940318
phase2a/ctgan/time/F/R50/logs/rf.log,141,e7d498ff87dae5aed82327e076c867d803e592b30338488088ee8f8a079660e8
phase2a/ctgan/time/F/R50/logs/train.log,4815,81ccb59fcb9ab0612ffb9c6cea53ab37b771514621355d1c1fb41846d57df866
phase2a/ctgan/time/F/R50/quality_metrics.json,2695,f6969a33d8ddc13455ed5557499bfe3731ab35c8398404203cd99b7e7c5070b3
phase2a/ctgan/time/F/R50/rf_metrics.json,1217,08ffb663abbd71e10af91bc8e745be498f47c3bf87044e940c6f1d0be8ac58be
phase2a/ctgan/time/F/R50/run_manifest.json,2749,323e3d10690e14409fc80ed72360506f929932273eb7561eaf2e2f45df4a392a
phase2a/ctgan/time/F/R50/training_history.csv,1041,b0c92a1932f4e97c321c23e0c6a38bf958dc7b79940bb832419ad90fb2ec64e2
phase2a/ctgan/time/F/R50/training_metadata.json,642,5eca6c4f333764edec505cd578baa6ddf01889b98c8148e68000233690db8a42
phase2a/ctgan/union/A/R50/critic.pt,1844937,8c364ff69ee05571642eb96696a7f0280baacce0a6c2d57528013b455a4ce649
phase2a/ctgan/union/A/R50/generated_feature_vectors.csv,45161,6c0abd07922f5861e40831330dbf6394c699bf2f3e41a42ef3a700c08aed047e
phase2a/ctgan/union/A/R50/generated_payloads.csv,31743,3edc19787af456abf958480be7fe7d5b24ea63c2f9dc94c6fc65b6098cfc018a
phase2a/ctgan/union/A/R50/generated_payloads.txt,15808,72dc0af383f29a987779e6aef9c4b69e61eaaf513a8ab4bb348c614ef984e05d
phase2a/ctgan/union/A/R50/generator.pt,982987,0b2794c84ddb13303b34b9c9c7a2411f12a2b2d9e673320bc09abe6f19796a5b
phase2a/ctgan/union/A/R50/logs/quality.log,2701,29964d37f0166c48a9cf87aeac1700facc797177c0ef57d9774c9633c4f414b8
phase2a/ctgan/union/A/R50/logs/rf.log,142,ea1f5c4b5d33a8e79c883e0d9a31197f8332dca7630b53455c963ced0c33960e
phase2a/ctgan/union/A/R50/logs/train.log,4572,9821039c3b414092a19c37cacff0bdff27200baf9dae6833d147700ec026bccb
phase2a/ctgan/union/A/R50/quality_metrics.json,2700,aa300b7663136f05622a4cf8ad91f90fedcbb1e373f48cb67ea2e032031d0ac0
phase2a/ctgan/union/A/R50/rf_metrics.json,1401,6398530cb165889ed1859584333dd47a1714fff47b15ae70a37cb1d859928e26
phase2a/ctgan/union/A/R50/run_manifest.json,2765,e3e261da526f8645014138048b2361823c56a67df14c8bba9fccd722987c3422
phase2a/ctgan/union/A/R50/training_history.csv,1034,3ad134c7fa0db421e278bc391631d62fd51a21436fe85c6e0f4630ff07c6b3ba
phase2a/ctgan/union/A/R50/training_metadata.json,646,6811e5ebb3cb542a5ec159770792920b2639832845b9334989fcb196d6e8c5a5
phase2a/ctgan/union/B/R50/critic.pt,1660617,fad0689d46103f12150b4efcfd7c186f5d63b6080865c3503d4b496faa33dc31
phase2a/ctgan/union/B/R50/generated_feature_vectors.csv,44816,063b3281b21610a63b756c74f2cb698c1793a8fe78c89347e3ed0110a5c72910
phase2a/ctgan/union/B/R50/generated_payloads.csv,24111,d493afc94492cef00241f1a702ca2f6b76ac7c55cc870f3c60a923fcc72e9b65
phase2a/ctgan/union/B/R50/generated_payloads.txt,8220,625457537196e06b7de392192261fb99975c16fc1bfe62d6e082359185e77250
phase2a/ctgan/union/B/R50/generator.pt,936907,1badd46a217e216463da3aee953f6e10191e4d031e55200fe02bcd2342588fc2
phase2a/ctgan/union/B/R50/logs/quality.log,2677,9e66b64b777dd382b52ebafea542f556e8a2ba6dcebddf7de195a962bce77cc6
phase2a/ctgan/union/B/R50/logs/rf.log,142,961ef9e89ce035d2c2f35c5ec1f64111fbd20baa516cdf7798af097f30c31ccf
phase2a/ctgan/union/B/R50/logs/train.log,4816,280d46f41e5905abae4ca68dd3c6eead921f258969dbfe332ccac05fe14b79c4
phase2a/ctgan/union/B/R50/quality_metrics.json,2676,1a5f31a026e3f6140770055296f00cdc758c5718d17de2078d07cbe8f8bfd49d
phase2a/ctgan/union/B/R50/rf_metrics.json,1385,fb1d728e380745312d7c67dbf959fed7ec130c8bdacee4716b40a9e6b06492a8
phase2a/ctgan/union/B/R50/run_manifest.json,2765,397953649e1df43e408a8b8910136042e00333eaf18b3ad2733f3ad5203f4f5b
phase2a/ctgan/union/B/R50/training_history.csv,1057,6dd1d1bd5bb4e7b0a6c804852787e9ec9269402dddfddf0c2b735327b777bbf9
phase2a/ctgan/union/B/R50/training_metadata.json,646,2185b57cf0cb3cb11df8af5442d0fcb6e432445323bc0b2840db61915c3a5b8f
phase2a/ctgan/union/C/R50/critic.pt,1763017,c48774616d5f237c6c956f23a6b79e5e358a0c35857bce447ed4b04ea9b312d4
phase2a/ctgan/union/C/R50/generated_feature_vectors.csv,44792,851ccd25667c6c1026686c7b0d143c99a683dfa07d65954d9b2dbae8ff2ff9b3
phase2a/ctgan/union/C/R50/generated_payloads.csv,31823,252d0b1fc987f2a1e475c5e2ae1ef29b7a7e42f5d872e13e1a893e90ed97db67
phase2a/ctgan/union/C/R50/generated_payloads.txt,15907,bab307efc51eb19f42999ba238af3aa8f9af4216f64b95004d9fcbcd7dfa0396
phase2a/ctgan/union/C/R50/generator.pt,962507,f992493a7f249c7b28c4f45234639aa0e1ad7beb82f6b0e03abf164ae979e939
phase2a/ctgan/union/C/R50/logs/quality.log,2724,01ce5e42064191808f25b7b8cf177b52dd4e3ede7744f3afb4d3d06c0ad92c26
phase2a/ctgan/union/C/R50/logs/rf.log,142,b60bc7f46f7776e2fcac3cb525594223d2e3af3c1341438d569de59c91decf14
phase2a/ctgan/union/C/R50/logs/train.log,4328,1f9e044a79227d19a84143f8fc546d8ba1b430f7274e3b6181c46891a92af4a1
phase2a/ctgan/union/C/R50/quality_metrics.json,2723,58f633e26df7abe7c68caa8560ea9feb788515deabe5bcfe748b8a4a678a584e
phase2a/ctgan/union/C/R50/rf_metrics.json,1390,8bcfc1e719cf0748f3a1d0f4ebba6b17258640ff2e9c482f2ff71f8fc7bea5ac
phase2a/ctgan/union/C/R50/run_manifest.json,2765,3ee114101557e854b4d939530e158cf8bec54db97a6e3b0e3f9f9126040594d3
phase2a/ctgan/union/C/R50/training_history.csv,1046,f4db93181db1f3456d264738c94d5f33a936b6708c173f97344ec4963f7ec219
phase2a/ctgan/union/C/R50/training_metadata.json,646,ecc7f63d084ba69aa3d170017a721fe3f4a27f9324cb29467d4992b5ba614bf8
phase2a/ctgan/union/D/R50/critic.pt,1763017,ce29e35bf1adf099ced78a95f4e426ea5d08fdcab514408392ff4978005257b8
phase2a/ctgan/union/D/R50/generated_feature_vectors.csv,44520,157319430bae88907bb08ffd357e90e994d6bd6433ead900dfb1bcde3fa5f42c
phase2a/ctgan/union/D/R50/generated_payloads.csv,29813,e52777af3745e2cccfefdbda5410936c664b37f9523884f89a6fe9cd9ec0a8c1
phase2a/ctgan/union/D/R50/generated_payloads.txt,13888,0f53de932810f584cbee5aefdc2eec4936b3449cea099880109d7f3fa09f7664
phase2a/ctgan/union/D/R50/generator.pt,962507,c4b30646bea0b0c1532e620e67a306e4cfdc52e5af3f03648ea093afb6939f3c
phase2a/ctgan/union/D/R50/logs/quality.log,2681,524c26798cc054bfc0cce5457a5eb8cbbe8e1f30f4cc28ec08d7c12ef6dad308
phase2a/ctgan/union/D/R50/logs/rf.log,142,32806149c4c26d94fc525ea0e1099afe516f88b0befddebeca0a372c6bbc4321
phase2a/ctgan/union/D/R50/logs/train.log,4572,f8762fdcf1a2a1a18eaacdc8261f44b272c9eced6548a0e1280849c0ed9f94d7
phase2a/ctgan/union/D/R50/quality_metrics.json,2680,b9cd61f40a18f5139557cce28150df75d74fc3b5aa0e8b71cbc888078f2cc471
phase2a/ctgan/union/D/R50/rf_metrics.json,1398,01337924c14407f4743699b719e79f3eac778e337c694ec4b815d7d8a79ef448
phase2a/ctgan/union/D/R50/run_manifest.json,2765,ba35a40822192489ceee26a00e18e86c783a8cba2e73b8248386b649cce4b3d5
phase2a/ctgan/union/D/R50/training_history.csv,1047,5ca9e24266e644a5903f37541aef634c2d4c1ef1c01157b301748140579e9d40
phase2a/ctgan/union/D/R50/training_metadata.json,646,aa4b12edc19fab608cc4247a4414c0cc8c9e4b06b596ca201e8afb0ea8935f76
phase2a/ctgan/union/E/R50/critic.pt,1814217,5b1bff38d42c67e569ad1161319d42e5fadea72ea81f2ce708afd25901b60e50
phase2a/ctgan/union/E/R50/generated_feature_vectors.csv,44977,8d5aefec33e567384f7e37818042c7dc8215d38389cd51de47b12076a8a4f607
phase2a/ctgan/union/E/R50/generated_payloads.csv,31061,04f506964a71900621bf0e7904cfad034131c5cbf27a995689efdf86e9be300b
phase2a/ctgan/union/E/R50/generated_payloads.txt,15131,d26766daa7697d59e1b2b88207a9fccdaf1479f8ca9099bd588762c511dd544c
phase2a/ctgan/union/E/R50/generator.pt,975307,69750e52ff55f6498c462e453758f29ccef200748ad08d0b1b798a6eb8cc788b
phase2a/ctgan/union/E/R50/logs/quality.log,2699,b24743606f29f64745196fdd81fb5115376b5346d0e0199ba202bb39977cafb6
phase2a/ctgan/union/E/R50/logs/rf.log,142,2b5a2cc84db1bbff89c0f2bc33f4bd5492eeb8dfc102e000b024da4a52f5cd38
phase2a/ctgan/union/E/R50/logs/train.log,4816,df576710abb3caf66bbf9661737d2bf8b2164eec901a560494d724576d3abdd5
phase2a/ctgan/union/E/R50/quality_metrics.json,2698,e53f3165428ead03e8afd66191ecb28459e7b0017b1287fb3310d9ccb3d5b005
phase2a/ctgan/union/E/R50/rf_metrics.json,1396,65f65383ee4fd5fa2604b4dad74025a88bea5f777bc4eb2ef17da4e2d7f0951b
phase2a/ctgan/union/E/R50/run_manifest.json,2765,1f4af1baff920339523402bf036c71275da6def1aa078192c543682ac835983e
phase2a/ctgan/union/E/R50/training_history.csv,1064,c7f6a2d7e2cfa0efcd6e4b245ef86d1f7573ca75d87e174aeb0b5678e0009601
phase2a/ctgan/union/E/R50/training_metadata.json,646,dcfb9edffdd4546e65d2935fc9c48e7e44ef66fe27126b48f955e17d146dd620
phase2a/ctgan/union/F/R50/critic.pt,1834697,919de584ad668439e3cfc8d0b30e0f04b0799e2ad9ae814edccd8c4f0deccd12
phase2a/ctgan/union/F/R50/generated_feature_vectors.csv,45126,72a2361cd96b8818e198c6fb7ebb5d730c84d548d16e43c065295bb060b8be88
phase2a/ctgan/union/F/R50/generated_payloads.csv,32124,11dda6465dfbf3a2b85be88ebb63cab91cb17387313baba11232a4b550b67edf
phase2a/ctgan/union/F/R50/generated_payloads.txt,16199,4144ed6de393717b439c5872540104b5a8f895879bd0b719e4b4c55b1efbf613
phase2a/ctgan/union/F/R50/generator.pt,980427,68769cdbd7aed1ca7e6d45e45d5c331cba265a87309e54078688d4a0962422d5
phase2a/ctgan/union/F/R50/logs/quality.log,2687,217acd98433459520dbeaf24d6f62d2bc42bc94077cdc9336c98914685476f6f
phase2a/ctgan/union/F/R50/logs/rf.log,142,2d052baf1b6496c605d152ec03d5186c892fe596915177127fa5e60ccfe7c8e3
phase2a/ctgan/union/F/R50/logs/train.log,4328,168f3cbc54cee5ba8e1d2540aedb97fdc7383dfff9bbe6853476a133820f7d42
phase2a/ctgan/union/F/R50/quality_metrics.json,2686,d905e2c71fbf342da37194928e2d821266acca6bc94c5f36306d3c33d1493d64
phase2a/ctgan/union/F/R50/rf_metrics.json,1389,05a30dc8d4a54894bf099691aba4f430ef32ea92076488ecc514634fde4d39d8
phase2a/ctgan/union/F/R50/run_manifest.json,2765,0e0f8c9aa9bf02dfc85466c3790b5402011feba82b47716246650751e082d9a6
phase2a/ctgan/union/F/R50/training_history.csv,1048,29d53ca0f43e458f8df21962b1c6dbc4220c28af431fdecba532363d14a1514f
phase2a/ctgan/union/F/R50/training_metadata.json,646,cc4e5468f518511bbbbbc18a1a368ac7321eb82ae4be52069320493006fdb9eb
phase2a/gan/boolean/A/R50/generated_feature_vectors.csv,381496,142b40cf8513735ee94cff8c78342c1f2f14a318edf41c5d28684d98e6c15df5
phase2a/gan/boolean/A/R50/generated_payloads.csv,28392,db19eee448647f015bb6937be89adc8143bd13f9dfaea3868214b7fd34cc12e4
phase2a/gan/boolean/A/R50/generated_payloads.txt,12204,b5dca4c9f91d879ffe56294aff8461e8199a432cd622e6a429c5a486f5f5fc94
phase2a/gan/boolean/A/R50/generator_boolean.pt,47053,e4b7b0ffc801a41a89b657ad47cf08928aaeffd2da3dba6096b5fe16a39c19df
phase2a/gan/boolean/A/R50/logs/quality.log,2693,9caf301f1bd7b553b37095cc3b094aadfbb2ba45d57c62538ec6e5258e1269d1
phase2a/gan/boolean/A/R50/logs/rf.log,142,a2b190ed73522640f3b7cba6349e82b568bdfa39be9302b7d1cb15397ce98191
phase2a/gan/boolean/A/R50/logs/train.log,128,c5d45879cbe5450686468a5439ef531d98d62fb0b84fb2c92bff509b71a51c7a
phase2a/gan/boolean/A/R50/quality_metrics.json,2692,85a6b403922480ebf2d21f2a2f3b5a569a18cbe639253193a91151e9936a1003
phase2a/gan/boolean/A/R50/rf_metrics.json,1407,97cb90f15296e9c4a98ef1a12937bcdd49bc815b074a9552cfbf915c49ef6732
phase2a/gan/boolean/A/R50/run_manifest.json,2821,0a88d0ae319c34357c7983bbbfa244708b89cda8c8d1ec4f82dea4eb97d88bbe
phase2a/gan/boolean/A/R50/scaler.joblib,2727,f1d53e1b6889d82e5b0d1fdfea28fdcab993bc47f23bcf8f4e2e8c609bbd7a5a
phase2a/gan/boolean/A/R50/training_metadata.json,693,198de67cb2a8c0f3e11333b6810cf26ae71a48715b83726d581dbf4c87ec38ef
phase2a/gan/boolean/B/R50/generated_feature_vectors.csv,374464,2afe7aa76f8f53c705faba5ada0eb500b2a2ecda73c21e9c6200aef0eef38359
phase2a/gan/boolean/B/R50/generated_payloads.csv,20679,d56ca483c3f878986495a1d47341eadfdf5bc772289638b2402dce96e192aec6
phase2a/gan/boolean/B/R50/generated_payloads.txt,4619,aa4dfa575f554db264737feb21f734f7fab30380cb46a6cb20c03b3a67ccbed5
phase2a/gan/boolean/B/R50/generator_boolean.pt,47053,66df159595a2fe5d34f73ed98fb259920793c0c570c854e2cec558e920021649
phase2a/gan/boolean/B/R50/logs/quality.log,2632,e58f1faf9603c6eb9e0ca7aa9f5c729db16319713cfaae029b6068774f5eb025
phase2a/gan/boolean/B/R50/logs/rf.log,142,cb54d3f67c2ee30960fc7693ec4f0846e2494fed7bfece07feb5103793cb5338
phase2a/gan/boolean/B/R50/logs/train.log,128,24c42a8a7667c86b0c6de172c8907d1740dc4ee08231de1b57d569c8fa6822da
phase2a/gan/boolean/B/R50/quality_metrics.json,2631,db95f8914d5d311880ae9b3e7afb565e024e3e23db35347334f959a0153b1c7b
phase2a/gan/boolean/B/R50/rf_metrics.json,1456,90777d713e390faf8a23b928f2ebcac7c5bd30e379bf517b54a8bd92e85aeb52
phase2a/gan/boolean/B/R50/run_manifest.json,2821,b278061b9070cc1469e6b1af2058131adc1549390789cc0d2621f62072b84040
phase2a/gan/boolean/B/R50/scaler.joblib,2727,ffa6e864be96c1c73b256247b338127bdf9273ad7f9ffb4be18ce4af22e31aaf
phase2a/gan/boolean/B/R50/training_metadata.json,690,e87944395078e0f18254544c8725673d208c150b395027a4beb2cae2b308af66
phase2a/gan/boolean/C/R50/generated_feature_vectors.csv,393694,f35992c73ba22d523dc5c2b51813dcad016a145cf7b25d3ac254a2cc9a7f8dc8
phase2a/gan/boolean/C/R50/generated_payloads.csv,43366,3421e3cf3f1e5ff358f37492821fbaef0627138855ba1b86b36c4c90c002d02c
phase2a/gan/boolean/C/R50/generated_payloads.txt,27201,f18d35469303b3c9b5b6e04fcf2135fe0c67b9b0ba543a08fee2d2255f5039d2
phase2a/gan/boolean/C/R50/generator_boolean.pt,47053,bd0430422c827cd70308930d18fcd1ef013482ea934b55489a1140262c3d2be7
phase2a/gan/boolean/C/R50/logs/quality.log,2712,103d516a6d14354d580f081f5e30a5f5fb728416e8b8acebdc5881136a6eb1f1
phase2a/gan/boolean/C/R50/logs/rf.log,142,ff6f8cbe63c94e2a4d1a0dbac863306a2790554589f01517ee95ceac884969d1
