elapsed_seconds,allowed_concurrency,running,pending,cpu_percent,ram_percent,gpu_util_percent,gpu_memory_percent,gpu_memory_used_mb,gpu_memory_total_mb
5389.9,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5405.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5420.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5435.9,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5451.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5466.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5482.0,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5497.4,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5512.7,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5528.1,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5543.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5558.8,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5574.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5589.5,100,16,0,99.7,15.1,100.0,16.209716796875,13279.0,81920.0
5604.9,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5620.2,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
5635.6,100,16,0,99.7,15.1,100.0,16.209716796875,13279.0,81920.0
5651.0,100,16,0,99.7,15.1,100.0,16.209716796875,13279.0,81920.0
5666.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5681.7,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5697.0,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5712.4,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5727.8,100,16,0,99.7,15.1,100.0,16.209716796875,13279.0,81920.0
5743.1,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
5758.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5773.8,100,16,0,99.7,15.1,100.0,16.209716796875,13279.0,81920.0
5789.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5804.6,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
5819.9,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
5835.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5850.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5866.0,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5881.3,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
5896.7,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5912.0,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5927.4,100,16,0,100.0,15.1,99.0,16.209716796875,13279.0,81920.0
5942.7,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5958.1,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5973.4,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
5988.8,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6004.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6019.5,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6034.9,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6050.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6065.6,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6081.0,100,16,0,100.0,15.2,99.0,16.209716796875,13279.0,81920.0
6096.4,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6111.7,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6127.1,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6142.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6157.8,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6173.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6188.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6203.9,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6219.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6234.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6250.0,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6265.3,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6280.7,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6296.1,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6311.4,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6326.8,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6342.1,100,16,0,99.3,15.1,100.0,16.209716796875,13279.0,81920.0
6357.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6372.8,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6388.2,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6403.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6418.9,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6434.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6449.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6465.0,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6480.4,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6495.7,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6511.1,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6526.4,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6541.8,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6557.2,100,16,0,100.0,15.2,99.0,16.209716796875,13279.0,81920.0
6572.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6587.9,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6603.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6618.6,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6634.0,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6649.3,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6664.7,100,16,0,99.7,15.2,100.0,16.209716796875,13279.0,81920.0
6680.0,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6695.4,100,16,0,100.0,15.1,100.0,16.209716796875,13279.0,81920.0
6710.8,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6726.1,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6741.5,100,16,0,100.0,15.2,100.0,16.209716796875,13279.0,81920.0
6756.8,100,16,0,100.0,15.2,100.0,16.212158203125,13281.0,81920.0
6772.2,100,16,0,100.0,15.2,100.0,16.212158203125,13281.0,81920.0
6787.5,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6802.9,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6818.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6833.6,100,16,0,100.0,15.1,100.0,16.214599609375,13283.0,81920.0
6849.0,100,16,0,100.0,15.1,100.0,16.214599609375,13283.0,81920.0
6864.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6879.7,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6895.1,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6910.4,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6925.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6941.1,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
6956.5,100,16,0,100.0,15.2,99.0,16.214599609375,13283.0,81920.0
6971.8,100,16,0,99.3,15.2,100.0,16.214599609375,13283.0,81920.0
6987.2,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7002.5,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7017.9,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7033.2,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7048.6,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7064.0,100,16,0,100.0,15.1,100.0,16.214599609375,13283.0,81920.0
7079.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7094.7,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7110.1,100,16,0,100.0,15.1,100.0,16.214599609375,13283.0,81920.0
7125.4,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7140.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7156.1,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7171.5,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7186.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7202.2,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7217.6,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7232.9,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7248.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7263.7,100,16,0,100.0,15.1,100.0,16.214599609375,13283.0,81920.0
7279.0,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7294.4,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7309.8,100,16,0,100.0,15.2,99.0,16.214599609375,13283.0,81920.0
7325.1,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7340.5,100,16,0,100.0,15.1,100.0,16.214599609375,13283.0,81920.0
7355.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7371.2,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7386.6,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7401.9,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7417.3,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7432.6,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7448.0,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7463.4,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7478.7,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7494.1,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7509.4,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7524.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7540.2,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7555.5,100,16,0,99.7,15.1,100.0,16.214599609375,13283.0,81920.0
7570.9,100,16,0,99.3,15.1,100.0,16.214599609375,13283.0,81920.0
7586.2,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7601.6,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7617.0,100,16,0,100.0,15.2,99.0,16.214599609375,13283.0,81920.0
7632.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7647.7,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7663.1,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7678.4,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7693.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7709.2,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7724.5,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7739.9,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7755.3,100,16,0,99.7,15.1,100.0,16.214599609375,13283.0,81920.0
7770.6,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7786.0,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7801.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7816.7,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7832.0,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7847.4,100,16,0,99.3,15.2,100.0,16.214599609375,13283.0,81920.0
7862.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7878.1,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7893.5,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7908.8,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7924.2,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7939.6,100,16,0,99.7,15.2,100.0,16.214599609375,13283.0,81920.0
7954.9,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7970.3,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
7985.7,100,16,0,100.0,15.2,99.0,16.214599609375,13283.0,81920.0
8001.0,100,16,0,100.0,15.2,100.0,16.214599609375,13283.0,81920.0
8016.4,100,16,0,100.0,14.4,100.0,15.20263671875,12454.0,81920.0
8031.8,100,16,0,99.3,13.5,100.0,14.19189453125,11626.0,81920.0
8047.1,100,15,0,99.7,12.7,100.0,13.179931640625,10797.0,81920.0
8062.5,100,14,0,97.0,11.2,100.0,11.156005859375,9139.0,81920.0
8077.8,100,13,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8093.2,100,11,0,93.7,11.0,100.0,11.156005859375,9139.0,81920.0
8108.5,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8123.8,100,11,0,92.7,11.0,100.0,11.156005859375,9139.0,81920.0
8139.2,100,11,0,91.6,11.0,100.0,11.156005859375,9139.0,81920.0
8154.5,100,11,0,94.7,11.0,100.0,11.156005859375,9139.0,81920.0
8169.8,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8185.1,100,11,0,92.7,11.0,100.0,11.156005859375,9139.0,81920.0
8200.4,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8215.7,100,11,0,92.0,11.0,100.0,11.156005859375,9139.0,81920.0
8231.1,100,11,0,91.6,11.0,100.0,11.156005859375,9139.0,81920.0
8246.4,100,11,0,92.4,11.0,100.0,11.156005859375,9139.0,81920.0
8261.7,100,11,0,91.3,11.0,100.0,11.156005859375,9139.0,81920.0
8277.0,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8292.3,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8307.7,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8323.0,100,11,0,91.3,11.0,100.0,11.156005859375,9139.0,81920.0
8338.3,100,11,0,91.6,11.0,100.0,11.156005859375,9139.0,81920.0
8353.6,100,11,0,92.0,11.0,100.0,11.156005859375,9139.0,81920.0
8368.9,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8384.2,100,11,0,92.0,11.0,100.0,11.156005859375,9139.0,81920.0
8399.6,100,11,0,90.9,10.9,100.0,11.156005859375,9139.0,81920.0
8414.9,100,11,0,93.0,11.0,100.0,11.156005859375,9139.0,81920.0
8430.2,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8445.5,100,11,0,93.0,11.0,100.0,11.156005859375,9139.0,81920.0
8460.8,100,11,0,91.3,11.0,100.0,11.156005859375,9139.0,81920.0
8476.2,100,11,0,93.7,11.0,100.0,11.156005859375,9139.0,81920.0
8491.5,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8506.8,100,11,0,92.4,11.0,99.0,11.156005859375,9139.0,81920.0
8522.1,100,11,0,92.0,11.0,100.0,11.156005859375,9139.0,81920.0
8537.4,100,11,0,92.0,11.0,100.0,11.156005859375,9139.0,81920.0
8552.8,100,11,0,91.4,11.0,100.0,11.156005859375,9139.0,81920.0
8568.1,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8583.4,100,11,0,92.0,11.0,100.0,11.156005859375,9139.0,81920.0
8598.7,100,11,0,91.4,11.0,100.0,11.156005859375,9139.0,81920.0
8614.0,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8629.3,100,11,0,91.3,11.0,100.0,11.156005859375,9139.0,81920.0
8644.6,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
8660.0,100,11,0,97.3,11.0,100.0,11.156005859375,9139.0,81920.0
8675.3,100,11,0,99.7,11.0,100.0,11.156005859375,9139.0,81920.0
8690.7,100,11,0,100.0,11.0,100.0,11.156005859375,9139.0,81920.0
8706.0,100,11,0,99.0,11.0,100.0,11.156005859375,9139.0,81920.0
8721.4,100,11,0,98.7,11.0,100.0,11.156005859375,9139.0,81920.0
8736.7,100,11,0,99.0,11.0,100.0,11.156005859375,9139.0,81920.0
8752.1,100,11,0,99.0,11.0,100.0,11.156005859375,9139.0,81920.0
8767.5,100,11,0,98.7,11.0,100.0,11.156005859375,9139.0,81920.0
8782.8,100,11,0,98.0,11.0,100.0,11.156005859375,9139.0,81920.0
8798.1,100,11,0,99.7,11.0,100.0,11.156005859375,9139.0,81920.0
8813.5,100,11,0,100.0,11.0,100.0,11.156005859375,9139.0,81920.0
8828.8,100,11,0,100.0,11.0,100.0,11.156005859375,9139.0,81920.0
8844.2,100,11,0,99.7,11.0,100.0,11.156005859375,9139.0,81920.0
8859.6,100,11,0,99.7,11.0,100.0,11.156005859375,9139.0,81920.0
8874.9,100,11,0,99.0,11.0,100.0,11.156005859375,9139.0,81920.0
8890.3,100,11,0,100.0,10.9,100.0,11.156005859375,9139.0,81920.0
8905.6,100,11,0,93.0,11.0,100.0,11.156005859375,9139.0,81920.0
8921.0,100,11,0,92.3,11.0,100.0,11.156005859375,9139.0,81920.0
8936.3,100,11,0,91.6,11.0,100.0,11.156005859375,9139.0,81920.0
8951.6,100,11,0,92.6,11.0,100.0,11.156005859375,9139.0,81920.0
8967.0,100,11,0,90.7,11.0,100.0,11.156005859375,9139.0,81920.0
8982.3,100,11,0,92.7,11.0,100.0,11.156005859375,9139.0,81920.0
8997.6,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
9012.9,100,11,0,92.6,11.0,100.0,11.156005859375,9139.0,81920.0
9028.2,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
9043.5,100,11,0,91.4,11.0,100.0,11.156005859375,9139.0,81920.0
9058.9,100,11,0,91.3,11.0,100.0,11.156005859375,9139.0,81920.0
9074.2,100,11,0,91.4,11.0,100.0,11.156005859375,9139.0,81920.0
9089.5,100,11,0,91.7,11.0,100.0,11.156005859375,9139.0,81920.0
9104.8,100,11,0,91.1,11.0,100.0,11.156005859375,9139.0,81920.0
9120.1,100,11,0,91.4,11.0,100.0,11.156005859375,9139.0,81920.0
9135.5,100,11,0,95.7,10.2,100.0,10.146484375,8312.0,81920.0
9150.8,100,11,0,83.3,9.4,100.0,9.136962890625,7485.0,81920.0
9166.1,100,10,0,75.1,9.3,99.0,9.136962890625,7485.0,81920.0
9181.4,100,9,0,75.4,9.3,100.0,9.136962890625,7485.0,81920.0
9196.7,100,9,0,76.7,9.3,100.0,9.136962890625,7485.0,81920.0
9212.0,100,9,0,75.3,9.3,100.0,9.136962890625,7485.0,81920.0
9227.3,100,9,0,83.3,9.3,100.0,9.136962890625,7485.0,81920.0
9242.6,100,9,0,83.1,9.3,100.0,9.136962890625,7485.0,81920.0
9257.9,100,9,0,84.0,9.3,100.0,9.136962890625,7485.0,81920.0
9273.3,100,9,0,85.1,9.3,100.0,9.139404296875,7487.0,81920.0
9288.6,100,9,0,75.2,9.3,100.0,9.139404296875,7487.0,81920.0
9303.9,100,9,0,74.7,9.3,100.0,9.139404296875,7487.0,81920.0
9319.2,100,9,0,75.3,9.3,100.0,9.139404296875,7487.0,81920.0
9334.5,100,9,0,75.3,9.3,100.0,9.139404296875,7487.0,81920.0
9349.8,100,9,0,76.8,9.3,100.0,9.139404296875,7487.0,81920.0
9365.1,100,9,0,75.5,9.3,100.0,9.139404296875,7487.0,81920.0
9380.5,100,9,0,75.0,9.3,100.0,9.139404296875,7487.0,81920.0
9395.8,100,9,0,75.0,9.3,100.0,9.139404296875,7487.0,81920.0
9411.1,100,9,0,75.2,9.3,100.0,9.139404296875,7487.0,81920.0
9426.4,100,9,0,83.6,9.3,100.0,9.139404296875,7487.0,81920.0
9441.7,100,9,0,82.9,9.3,100.0,9.139404296875,7487.0,81920.0
9457.0,100,9,0,86.3,9.3,100.0,9.139404296875,7487.0,81920.0
9472.3,100,9,0,83.4,9.3,100.0,9.139404296875,7487.0,81920.0
9487.6,100,9,0,85.0,9.3,100.0,9.139404296875,7487.0,81920.0
9503.0,100,9,0,77.0,9.3,100.0,9.139404296875,7487.0,81920.0
9518.3,100,9,0,75.3,9.3,100.0,9.139404296875,7487.0,81920.0
9533.6,100,9,0,75.0,9.3,100.0,9.139404296875,7487.0,81920.0
9548.9,100,9,0,75.0,9.3,100.0,9.139404296875,7487.0,81920.0
9564.2,100,9,0,75.3,9.3,100.0,9.139404296875,7487.0,81920.0
9579.5,100,9,0,76.4,9.3,100.0,9.139404296875,7487.0,81920.0
9594.8,100,9,0,75.2,7.6,100.0,8.12744140625,6658.0,81920.0
9610.1,100,9,0,58.9,7.6,100.0,7.11669921875,5830.0,81920.0
9625.4,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
9640.7,100,7,0,69.7,7.6,100.0,7.11669921875,5830.0,81920.0
9656.0,100,7,0,70.3,7.6,100.0,7.11669921875,5830.0,81920.0
9671.3,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
9686.7,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
9702.0,100,7,0,59.8,7.6,100.0,7.11669921875,5830.0,81920.0
9717.3,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
9732.6,100,7,0,58.8,7.6,100.0,7.11669921875,5830.0,81920.0
9747.9,100,7,0,69.0,7.6,100.0,7.11669921875,5830.0,81920.0
9763.2,100,7,0,66.8,7.6,100.0,7.11669921875,5830.0,81920.0
9778.5,100,7,0,58.8,7.6,100.0,7.11669921875,5830.0,81920.0
9793.8,100,7,0,59.7,7.6,100.0,7.11669921875,5830.0,81920.0
9809.1,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
9824.4,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
9839.7,100,7,0,59.4,7.6,100.0,7.11669921875,5830.0,81920.0
9855.0,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
9870.3,100,7,0,70.7,7.6,100.0,7.11669921875,5830.0,81920.0
9885.7,100,7,0,68.8,7.6,100.0,7.11669921875,5830.0,81920.0
9901.0,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
9916.3,100,7,0,59.5,7.6,100.0,7.11669921875,5830.0,81920.0
9931.6,100,7,0,59.7,7.6,100.0,7.11669921875,5830.0,81920.0
9946.9,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
9962.2,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
9977.5,100,7,0,60.3,7.6,100.0,7.11669921875,5830.0,81920.0
9992.8,100,7,0,67.0,7.6,100.0,7.11669921875,5830.0,81920.0
10008.1,100,7,0,67.1,7.6,100.0,7.11669921875,5830.0,81920.0
10023.4,100,7,0,59.1,7.6,100.0,7.11669921875,5830.0,81920.0
10038.7,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
10054.0,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
10069.4,100,7,0,58.8,7.6,100.0,7.11669921875,5830.0,81920.0
10084.7,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
10100.0,100,7,0,58.8,7.6,100.0,7.11669921875,5830.0,81920.0
10115.3,100,7,0,67.2,7.6,100.0,7.11669921875,5830.0,81920.0
10130.6,100,7,0,68.0,7.6,100.0,7.11669921875,5830.0,81920.0
10145.9,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
10161.2,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
10176.5,100,7,0,58.8,7.6,100.0,7.11669921875,5830.0,81920.0
10191.8,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
10207.1,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
10222.4,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
10237.7,100,7,0,66.8,7.6,100.0,7.11669921875,5830.0,81920.0
10253.0,100,7,0,67.4,7.6,100.0,7.11669921875,5830.0,81920.0
10268.4,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
10283.7,100,7,0,58.6,7.6,100.0,7.11669921875,5830.0,81920.0
10299.0,100,7,0,58.8,7.6,99.0,7.11669921875,5830.0,81920.0
10314.3,100,7,0,58.8,7.6,100.0,7.11669921875,5830.0,81920.0
10329.6,100,7,0,58.9,7.6,100.0,7.11669921875,5830.0,81920.0
10344.9,100,7,0,63.1,7.6,100.0,7.11669921875,5830.0,81920.0
10360.2,100,7,0,70.3,7.6,100.0,7.11669921875,5830.0,81920.0
10375.5,100,7,0,58.9,7.6,100.0,7.11669921875,5830.0,81920.0
10390.8,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
10406.1,100,7,0,59.9,7.6,100.0,7.11669921875,5830.0,81920.0
10421.4,100,7,0,58.3,7.6,100.0,7.11669921875,5830.0,81920.0
10436.8,100,7,0,58.7,7.6,100.0,7.11669921875,5830.0,81920.0
10452.1,100,7,0,58.6,7.6,100.0,7.11669921875,5830.0,81920.0
10467.4,100,7,0,70.0,7.6,100.0,7.11669921875,5830.0,81920.0
10482.7,100,7,0,67.2,7.6,100.0,7.11669921875,5830.0,81920.0
10498.0,100,7,0,60.0,7.6,100.0,7.11669921875,5830.0,81920.0
10513.3,100,7,0,58.2,7.6,100.0,7.11669921875,5830.0,81920.0
10528.6,100,7,0,58.5,7.6,100.0,7.11669921875,5830.0,81920.0
10543.9,100,7,0,59.8,7.6,100.0,7.11669921875,5830.0,81920.0
10559.2,100,7,0,58.6,7.6,100.0,7.11669921875,5830.0,81920.0
10574.5,100,7,0,59.0,7.6,100.0,7.11669921875,5830.0,81920.0
10589.8,100,7,0,68.6,7.6,100.0,7.11669921875,5830.0,81920.0
10605.1,100,7,0,68.1,7.6,100.0,7.11669921875,5830.0,81920.0
10620.4,100,7,0,33.7,7.6,100.0,7.11669921875,5830.0,81920.0
10640.0,100,7,0,43.0,5.1,100.0,4.080810546875,3343.0,81920.0
10655.3,100,5,0,33.3,5.1,100.0,4.080810546875,3343.0,81920.0
10670.6,100,4,0,42.1,5.1,100.0,4.080810546875,3343.0,81920.0
10685.9,100,4,0,33.3,5.1,100.0,4.080810546875,3343.0,81920.0
10701.2,100,4,0,33.6,5.1,100.0,4.080810546875,3343.0,81920.0
10716.5,100,4,0,33.7,5.1,100.0,4.080810546875,3343.0,81920.0
